AMANDA LABARCA|STUVEN ANA MARIA|HERDER|9000 |FEMINISMO|Nueve años después de que se promulgara la ley que permitió a las mujeres chilenas acceder a la educación universitaria –el famoso Decreto Amunátegui–, nació Amanda Labarca, pionera en la lucha por la igualdad social, económica y jurídica de la mujer. Santiago contaba apenas con300 mil habitantes, sus casas eran en su mayoría de adobe y las calles alumbradas por escasos faroles. Las mujeres no podían votar y ejercían pocos derechos sin el consentimiento del esposo o su padre. Ese era el clima cívico que Amanda se propuso cambiar desde muy joven, consciente de que la educación era el principal motor de movilidad social. Tras titularse de profesora de castellano en 1905, con apenas 18 años, estudió en la Universidad de Columbia en Estados Unidos y La Sorbonne en Francia. Allí se convenció de que la igualdad de derechos para la mujer exigía compromiso político y formación cultural. EL Círculo de Letras de 1915 fue una de sus primeras iniciativas. Luego integró el Consejo Nacional de Mujeres y, cuando la rueda de los cambios giraba a una velocidad mayor, presidió la Federación Chilena de Instituciones Femeninas, piedra angular para la obtención del sufragio femenino junto con el MEMCH. Con una riqueza de información admirable y una mirada que al posarse en lo particular jamás descuida lo general, la historiadora Ana María Stuven entrega no solo aspectos de una vida fascinante, sino también el retrato de una época –de una nación– llena de cambios y tensiones. Algo similar a lo que ocurre hoy, y por lo que la pregunta que Amanda Labarca formulara en 1934 sigue más vigente que nunca: ¿A dónde va la mujer?
AMARTE PENSAR EL AMOR EN EL SIGLO XXI|OLIVERA CHIS, TRABA AMANDA.|CATARATA|25400 |FEMINISMO|Chis Oliveira y Amada Traba, dos expertas en educación emocional y sexualidad en la juventud, ofrecen en este libro una reflexión necesaria sobre las relaciones amorosas y el aprendizaje del amor. Porque a amar se aprende. Pero hombres y mujeres ni lo aprenden ni lo viven de la misma manera: mientras ellos han sido socializados como sujetos y dueños de su destino, a ellas se las empuja a vivir como seres sentimentales, reproductivos y domésticos, en la posición de objetos con cuerpos sexualizados. Las autoras insisten en la necesidad de entender el amor como una construcción social patriarcal, como un hecho político y no como una experiencia exclusivamente íntima y personal. En estas páginas diseccionan contenidos que plagan las redes sociales, la música, la literatura y el cine para desgranar cuestiones como los diversos mitos del amor romántico (la idea de que el amor es eterno y todo lo puede o el tópico de la “media naranja”), el concepto de “normalidad” en lo que a amor y sexo se refiere (con unas prácticas hoy día profundamente condicionadas por la pornografía) o la violencia en el contexto de la pareja. Con un lenguaje accesible y de lectura ágil, interpelan a un público amplio y nos invitan a pensar el amor desde una mirada crítica y a desaprender lo aprendido para poder examinar formas más enriquecedoras de amar, desde el reconocimiento recíproco y el respeto a la autonomía.
AMARTE PENSAR Y EL AMOR DEL SIGLO XXI|CHIS OLIVEIRA|CATARATA|25400 |FEMINISMO|Chis Oliveira y Amada Traba, dos expertas en educación emocional y sexualidad en la juventud, ofrecen en este libro una reflexión necesaria sobre las relaciones amorosas y el aprendizaje del amor. Porque a amar se aprende. Pero hombres y mujeres ni lo aprenden ni lo viven de la misma manera: mientras ellos han sido socializados como sujetos y dueños de su destino, a ellas se las empuja a vivir como seres sentimentales, reproductivos y domésticos, en la posición de objetos con cuerpos sexualizados. Las autoras insisten en la necesidad de entender el amor como una construcción social patriarcal, como un hecho político y no como una experiencia exclusivamente íntima y personal. En estas páginas diseccionan contenidos que plagan las redes sociales, la música, la literatura y el cine para desgranar cuestiones como los diversos mitos del amor romántico (la idea de que el amor es eterno y todo lo puede o el tópico de la ?media naranja?), el concepto de ?normalidad? en lo que a amor y sexo se refiere (con unas prácticas hoy día profundamente condicionadas por la pornografía) o la violencia en el contexto de la pareja. Con un lenguaje accesible y de lectura ágil, interpelan a un público amplio y nos invitan a pensar el amor desde una mirada crítica y a desaprender lo aprendido para poder examinar formas más enriquecedoras de amar, desde el reconocimiento recíproco y el respeto a la autonomía.
AMBERES|BOLAÑO, ROBERTO|ALFAGUARA |12000 |LITERATURA CHILENA|A caballo entre la narrativa y la prosa poética, Amberes se compone de 56 fragmentos, 56 balas perdidas cuyo objetivo permanece oculto al lector.Como pequeños fogonazos sin orden ni concierto que solamente insinúan la existencia de una luz más cegadora, los recuerdos y divagaciones que, en voz de distintos personajes -vivos y muertos-, llenan estas páginas, nos hablan de jorobados,drogas, prostitutas, películas, escritores sin palabras, asesinatos, asesinos y asesinados.Bamboleándose entre ficción y realidad, entre cordura y locura, el lector se enfrenta a un caso en un tablero con todas las piezas, pero sin ninguna garantía de que tenga solución.
AMERICA LATINA  VIOLENCIA EN LA HISTORIA|GOICOVIC, IGOR|AMERICA EN MOVIMIENTO |14000 |HISTORIA DE CHILE |El libro América Latina: Violencias en la historia, aborda precisamente estos complejos campos y lo hace sobre la base de un eje vertebrador común: las relaciones de poder. Tanto de aquellas que remiten al vínculo con el Estado y los actores sociales y políticos como aquellas que se encuentran en la base de la sociedad. Relaciones de poder que, además, se encuentran intervenidas de manera sistemática por diferentes tipos y niveles de violencia.
AMERICA LATINA EN EL SIGLO XXI|GARRETON, ANTONIO|LOM|9000 |ENSAYO|Ante los efectos de la globalización y su vinculación con América Latina, actualmente se requiere un análisis multidisciplinario y nuevas herramientas para comprender estos cambios. Como una respuesta a esta necesidad, los autores elaboran una nueva matriz sociopolítica diferente a la actual que califican de “estatista-nacional-popular” para ayudar a comprender el alcance del fenómeno y proyectar direcciones futuras para la región.
AMERICA LATINA EN LA GEOPOLITICA DEL IMPERIALISMO|BORON, ATILIO|AMERICA EN MOVIMIENTO |16000 |SOCIOLOGIA|Publicado originalmente en 2012, «América Latina en la geopolítica del imperialismo», hizo merecer a su autor el Premio Libertador al Pensamiento Crítico y se ha convertido en una referencia obligada para la comprensión de la actualidad geopolítica mundial y particularmente, del rol asumido en ella por los Estados Unidos y América Latina. En sus páginas se presenta una sólida y completa panorámica de las tensiones generadas por la emergencia de nuevas potencias económicas y armamentísticas y las dificultades que el Imperio del Norte ha tenido para mantener el estatus conquistado durante el siglo pasado como principal adalid del capitalismo.Atilio Boron, politólogo y sociólogo; profesor de la Universidad de Buenos Aires, PhD en Ciencias Políticas de la Universidad de Harvard; Premio de Ensayo Ezequiel Martínez Estrada en 2004 y Premio Internacional José Martí en 2009
AMERICA MAGICA|JORGE MAGASICH|LOM|11800 |Historia|Los protagonistas de este libro son los mitos que la imaginación colectiva de los pueblos europeos habían situado en la faz desconocida del orbe y que actuaron como un verdadero imán sobre los exdicionarios del nuevo mundo.
AMISTAD AMOR Y MATRIMONIO|HENRY DAVID THOREAU|MONTACERDOS |8900 |ENSAYO|Este trabajo, originalmente titulado “Amor y amistad”, fue seleccionado de una carta que Thoreau escribió a un amigo en septiembre de 1852, y publicado por primera vez en la colección “Cartas a varias personas” (1865), editado por Ralph Waldo Emerson, amigo de Thoreau y mentor. A pesar de lo fortuito del hallazgo editorial (1910), casi el siglo que separa la última edición de su primera traducción, hace necesario explicar el valor de este texto. Así, la florida profusión de imágenes poéticas, el torrentoso pensamiento sobre la capacidad de sentir y una obsesiva recursividad para enfrentar los tres temas que se mencionan en el título y que configuran nuestro modo de entender la sociedad y lo real, hacen que, en el amplio universo de la obra de H.D.Thoreau, Amistad, amor y matrimonio sea una sorpresa tanto para el lector ocasional como para quienes siguen sus ideas, quienes podrán encontrar tres textos bellos, evocadores y poderosos.
AMOK|ZWEIG, STEFAN|ACANTILADO|20000 |NOVELA HISTORICA|El destierro a la soledad de Madame de Prie en tiempos de Luis XV, el deambular de un coronel de las tropas de Napoleón por tierra enemiga entre los martirizados cuerpos de sus subordinados, o el amor obsesivo y sumiso más allá de la muerte de un médico europeo en la India colonial son algunos de los argumentos de este sugestivo libro de relatos de Stefan Zweig. La lucha de los hombres por sus pasiones, la tragedia de los destinos arrollados por la fortuna y el dolor como influjo de supervivencia se inscriben al rojo vivo en cada una de estas sobrias y conmovedoras narraciones de uno de los escritores más apreciados por el público de nuestro tiempo.
AMOR|BUKOWSKI, CHARLES|VISOR LIBROS |21800 |POESÍA|  Amor un poemario descarnado y tierno sobre una temática que nos toca a todos bien de cerca que refleja a la perfección el lado más feroz y vulnerable del viejo indecente por excelencia de las letras estadounidenses. Charles Bukowski era un poeta intenso, alguien a quien un editor una vez llamó “un loco apasionado”. En Amor,   Bukowski lidia con las complicaciones y alegrías del amor, la lujuria y el deseo. En un tono que va de lo duro a lo delicado, de lo sensible a lo hiriente, Bukowski pone al descubierto las muchas caras del amor: su egoísmo y narcicismo, su naturaleza azarosa, su misterio y tristeza y, en última instancia, su dicha absoluta, resistencia y poder redentor.
AMOR EN TIEMPOS DEL COLERA|MARQUEZ GARCIA, GABRIEL|RANDOM HOUSE |8000 |LITERATURA LATINOAMERICANA|García Márquez traza la historia de un amor que no ha sido correspondido por medio siglo. Aunque nunca parece estar propiamente contenido, el amor fluye a través de la novela de mil maneras: alegre, melancólico, enriquecedor, siempre sorprendente.
AMOR LIBRE EL EROS Y LA ANARQUIA|OSVALDO BAIGORRIA|TXALAPARTA|17500 |FEMINISMO|Durante mucho tiempo, amor libre fue sinónimo de unión libre: una relación no sujeta a leyes civiles ni religiosas. En épocas en las que el matrimonio era indisoluble y el divorcio un horizonte polémico, la libertad de dos personas de unirse prescindiendo de la ley y de separarse «cuando el amor llegue a su fin» era motivo de escándalo pero no contenía necesariamente la posterior idea de liberación sexual.Hemos titulado El amor libre a esta heterogénea y mayormente heterosexual selección de textos como homenaje a un título ya clásico de libros y artículos anarquistas y a un ideal que también pertenece a la tradición romántica y modernista.
AMULETO|BOLAÑO, ROBERTO|DEBOLSILLO|8900 |LITERATURA CHILENA|«Amuleto es una obra menor, intimista, con una voz delirante que no ofrece contrapuntos, o que ofrece pocos contrapuntos. Es una obra de cámara o de un solo instrumento. Eso sí: de un solo instrumento, pero para alguien que sepa dar el callo con ese instrumento.»
ANA KARENINA|TOLSTOI, LEV|PENGUIN CLASICOS |16500 |LITERATURA UNIVERSAL|«Todas las familias felices se parecen unas a otras, cada familia desdichada lo es a su manera.» La historia de Anna Karénina, junto a la de Madame Bovary, es la del adulterio más célebre de la literatura. El enamoramiento de la protagonista, casada con el alto funcionario Karénin, por el atractivo militar Vronski y el estrepitoso romance que con él vive son el eje de una novela que es mucho más que la pulida tragedia de una caída en desgracia: es un esmerado y delicado retrato de todo un tiempo y un lugar, la vivisección de una sociedad en la que la felicidad de algunos convive con la desdicha de otros. El presente volumen se abre con la espléndida introducción del que fuera catedrático en la Universidad de Cornell y estudioso de la literatura eslava George Gibian. A ella la sigue la cabal y aclamada traducción realizada por las hermanas Irene y Laura Andresco.
ANARQUIA SEXUAL  FEMINISMO Y HOMOSEXUALIDAD|JOHANNA ELBERSKIRCHEN|PAIDOS|11900 |FEMINISMO|“Durante demasiado tiempo ha tolerado la mujer silenciosamente al cómplice de las prostitutas y ha permitido arruinarse físicamente a sí misma y a sus hijos por el hombre; ha permitido manchar su cuerpo, y destruir su alma. Hace ya demasiado tiempo que la mujer ha callado ante este escándalo, esta atrocidad, esta aterradora y repugnante inmundicia, ante la terrible, espantosa difamación contra la mujer, contra la humanidad; ante la ridícula, miserable, indignante, conmovedora y atroz farsa de su moral y su moralidad. Es hora de hablar, ¡no!, de gritar, para que se escuche, que resuene en sus oídos, en los oídos de los fuertes, los superiores, los morales. Que por lo menos ocurra eso, ese es el único propósito de mi escrito”.Por primera vez en lengua castellana, y traducida desde Chile, la obra de Johanna Elberskirchen refleja la rebeldía e inconformidad de una de las primeras y más importantes feministas del primer movimiento homosexual en Alemania.Contra todo binarismo opresor, Elberskirchen escribe conjugando sus conocimientos en medicina, derecho y política, para construir textos insumisos y potentes, que, tristemente, a pesar del paso del tiempo, siguen siendo contemporáneos en su búsqueda de la emancipación de mujeres y homosexuales.
